review_id,place_id,rating,review_text,review_date,likes_count,source,crawled_at_utc
google_maps_ChZDSUhNMG9nS0VJQ0FnSUMtaWF6V0h3EAE,OSM_node_4783069521,5,Trang trại có nhiều trò chơi mang tính dân gian bổ ích cho trẻ em hoạt động. Giá cả bình dân,3 năm trước,,Google Maps,2026-08-29T06:36:12+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUR6bGUtNEpnEAE,OSM_node_4783069521,5,"Mình thấy rất nhiều khu trò chơi để thăm quan, sạch và đẹp",2 năm trước,,Google Maps,2026-08-29T06:36:12+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURSdzk2UkVBEAE,OSM_node_4887075112,2,"This place is known for being featured in a poem written by a solder who commemorated his lover who died during the war Núi đôi Bảy năm về trước, em mười bảy Anh mới đôi mươi, trẻ nhất làng Xuân Dục, Đoài Đông hai cánh lúa Bữa thì em tới, bữa anh sang Lối ta đi giữa hai sườn núi Đôi ngọn nên làng gọi núi Đôi Em vẫn đùa anh: sao khéo thế Núi chồng núi vợ đứng song đôi! Bỗng cuối mùa chiêm quân giặc tới Ngơ chùa cháy đỏ những thân cau Mới ngỏ lời thôi, đành lỗi hẹn Đâu ngờ từ đó bặt tin nhau. Anh vào bộ đội, lên Đông Bắc Chiến đấu quên mình năm lại năm Mấy bận dân công về lại hỏi Ai người Xuân Dục, núi Đôi chăng? Anh nghĩ, quê ta giặc chiếm rồi Trăm nghìn căm uất bao giờ nguôi Mỗi tin súng nổ vành đai địch Sương trắng người đi lại nhớ người. Đồng đội có nhau thường nhắc nhở Trung du làng nước vẫn chờ trông Núi Đôi bốt dựng kề ba xóm Em vẫn đi về những bến sông? Náo nức bao nhiêu ngày trở lại Lệnh trên ngừng bắn, anh về xuôi Hành quân qua tắt đường sang huyện Anh ghé thăm nhà, thăm núi Đôi. Mới tới đầu ao, tin sét đánh Giặt giết em rồi, dưới gốc thông Giữa đêm bộ đội vây đồn Thửa Em sống trung thành, chết thuỷ chung! Anh ngước nhìn lên hai dốc núi Hàng thông bờ có con đường quen. Nắng lụi bỗng dưng mờ bóng khói Núi vẫn đôi mà anh mất em! Dân chợ Phù Linh ai cũng bảo: Em còn trẻ lắm, nhất làng trong; Mấy năm cô ấy làm du kích Không hiểu vì sao chẳng lấy chồng? Từ núi qua thôn, dường nghẽn lối Xuân Dục, Đoài Đông cỏ ngút đầy Sân biến thành ao, nhà đổ chái Ngổn ngang bờ bụi cánh dơi bay Cha mẹ đưa nhau về nhận đất Tóc bạc thương từ mỗi gốc cau Nứa gianh nửa mái lều che tạm Sương nắng khuây dần chuyện xót đau. Anh nghe có tiếng người qua chợ: Ta gắng: mùa sau lúa sẽ nhiều Ruộng thấm mồ hôi từng nhát cuốc Làng ta rồi đẹp biết bao nhiêu! Nhưng núi còn kia, anh vẫn nhớ. Oán thù còn đó, anh còn đây Ở đâu cô gái làng Xuân Dục Đã chết vì dân giữa đất này! Ai viết tên em thành liệt sĩ Bên những hàng bia trắng giữa đồng Nhớ nhau anh gọi em: đồng chí Một tấm lòng trong vạn tấm lòng. Anh đi bộ đội sao trên mũ Mãi mãi là sao sáng dẫn đường Em sẽ là hoa trên đỉnh núi Bốn mùa thơm mãi cánh hoa thơm. 1956",3 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNPOG9UYXdRRRAB,OSM_node_4887075112,5,Khu du lịch núi đôi sóc Sơn hà Noii đẹp tuyệt vời phong cảnh trữ tình thơ mộng! Mình đã đến !,4 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT214Mk0zSldSR0pYUzAxeExYUXlkM1pCWWxaTGRFRRAB,OSM_node_4887075112,5,Quá tuyệt vời dịch vụ 5s,6 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNzMExETDhBRRAB,OSM_node_4887075112,4,"Có đại học điện lực cơ sở hai, núi thì trả có gì",6 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNBLV9DVHB3RRAB,OSM_node_4887075112,3,"Núi Đôi là nơi nhà thơ Vũ Cao đã viết bài thơ tình lãng mạn nổi tiếng "" Núi Đôi "" thời kỳ chống Pháp. Di tích còn lại là các bốt của Pháp trên đôi thông. Vệ sinh môi trường chưa tốt, chưa có đầu tư để phát triển du lịch.",9 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNtNGItSFlREAE,OSM_node_4887075112,5,"Không gian thoáng dân cư còn thưa,song sự giao lưu lớn đường xá chật hẹp cần phát triền song song và quy hoạch ngay từ ban đầu, tiết kiệm tiền,của dân.",4 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURlM3I2Q0d3EAE,OSM_node_4887075112,5,Để lại một mốc son lịch sử về thời kỳ chống Pháp và một câu chuyện tình nên Thơ đầy cảm xúc !,3 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUR2bk9LMW9RRRAB,OSM_node_4887075112,5,Nghe Họ Kể Có Nhiều Truyền Thuyết Nơi Đây Chằng!’,một năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURDNk9XamRREAE,OSM_node_4887075112,5,"có sân bóng đá,ai muốn học đá thì sang đấy nha",5 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNGa08yUWpBRRAB,OSM_node_4887075112,3,Khu di tích lịch sử một thời chống quân Pháp xâm lược,2 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNJeVkycmd3RRAB,OSM_node_4887075112,5,"Một bài thơ gắn liền với di tích lịch sử Núi đôi: Bảy năm về trước, em mười bảy Anh mới đôi mươi, trẻ nhất làng …",7 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUM2MkxhTV9RRRAB,OSM_node_4887075112,3,Nhiều chiến sĩ đã ngã xuống ở đây,4 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNtcUlIVlBnEAE,OSM_node_4887075112,3,Đđường khó đi map thì sai nhiều,4 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURVbk5HcUpBEAE,OSM_node_4887075112,3,Đẹp,Thời gian chỉnh sửa: 6 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURZaEt5ZE9BEAE,OSM_node_4887075112,5,"Đẹp, thoáng mát nhưng hơi bụi",Thời gian chỉnh sửa: 7 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNBME1hOF9BRRAB,OSM_node_4887075112,3,Giống như những khu dân cư khác,8 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNDM0xyTmJBEAE,OSM_node_4887075112,3,Núi đôi Sóc sơn HN,6 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNBdUtXRV9RRRAB,OSM_node_4887075112,4,Thiên nhiên khá còn hoang sơ,8 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUR1cEwtQi1nRRAB,OSM_node_4887075112,2,Đường hẹp,4 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNXaDYzbVFREAE,OSM_node_4887075112,5,View đẹp,4 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2kxSlZUbHZRbm80Tms5RVpXUndjV0p2YkZOd2RGRRAB,OSM_node_4887075112,3,Tạm,8 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURHZ2ZPbkh3EAE,OSM_node_4887075112,5,Rất đẹp,4 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNJektHbE5BEAE,OSM_node_4887075112,3,Mới đi qua nhưng chưa bít tn,7 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUN2OGFTNXpnRRAB,OSM_node_4887075112,5,Tốt,một năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNxdmYyelBREAE,OSM_node_4887075112,5,Rất đẹp,5 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURCMV9LNkZBEAE,OSM_node_4887075112,2,Tôi chưa trải nghiệm,3 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURmMzZQdmZBEAE,OSM_node_4887075112,5,Đẹp,một năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURvM3M2ZklnEAE,OSM_node_4887075112,5,Chất lượng cao,7 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURLdHMyNmZREAE,OSM_node_4887075112,1,Không có gì,5 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNVN3VHUlRBEAE,OSM_node_4887075112,5,Tôi đã tới,7 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURldU55ZVNREAE,OSM_node_4887075112,5,Đẹp,3 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tKNldHaGZYMlZTWDBneWNIWjJVMUJpYkUxUlltYxAB,OSM_node_4887075112,2,"Lúc mình đến và có hỏi người ở đây rồi Cơ bản đường đi bây giờ rất rất rậm- không đi nổi đâu, đến nơi mà muốn kiếm không gian xanh để picnic đơn giản thì cũng tạm chấp nhận đc vì cảnh vẫn đẹp và có 1 bãi đất cạnh rừng nhưng đừng kỳ vọng nhiều vì chẳng có gì đâu",2 tuần trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xoS1NsTlFla2QxWnkxMVMyTkJlRk42VjFKTFJVRRAB,OSM_node_4887075112,2,Bỏ hoang đã lâu,một tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT214T2QxRktOSHBFYXpWNWNXbzRNelpmTjB4dVJtYxAB,OSM_node_4887075112,5,Được rồi các chàng trai,một năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xoc2JVdGlhekE1Ym5CUGNrSk5SRGROUldnNVUxRRAB,OSM_node_4887075112,5,Được rồi,7 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnTUN3bjh5TjlnRRAB,OSM_node_4887075112,5,,một năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNCMzV2MWV3EAE,OSM_node_4887075112,5,,3 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURPazVqNnFRRRAB,OSM_node_4887075112,5,Được rồi,4 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUN3aEtDbmlBRRAB,OSM_node_4887075112,5,Được rồi,8 năm trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tzMlJETTFXREZ3YXkxT2JYQktjVzV3WkRGNU4xRRAB,OSM_node_4887075112,5,,một tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25GTU1tRmhjSEptVDIxYVJWWXpWM293T0VGU2NHYxAB,OSM_node_4887075112,5,,2 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT214dU9VRjZSVXRyVUZjMVUyMVdMV1JhTjFsVVoxRRAB,OSM_node_4887075112,5,,2 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xsWFExQTNhRnBwVDNOUFdWQlVRMXBvY1hJM1UyYxAB,OSM_node_4887075112,5,,3 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT201NGIzUjVUSFEwUWtGclMwbFpZazlaYW1kU1kwRRAB,OSM_node_4887075112,4,,6 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2twVlZteFdURWRTTmtOU00wNTZTazlQVWpsMWJHYxAB,OSM_node_4887075112,2,,7 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xwcE5HbzBia3RvTXpKMWVGQTRVMjVRYVZCTE9FRRAB,OSM_node_4887075112,5,,7 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xZeUxWazRVbkZzUXpGMmJsQk1jVWMxVEhJMlVtYxAB,OSM_node_4887075112,5,,7 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xsRWNXWXlhMGh1YlRFMVVtTk1abTQ1V0hwM2JIYxAB,OSM_node_4887075112,5,,8 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pGblpFaFBSVVY1VnpONWIxVTVVV2hQV0VoUUxYYxAB,OSM_node_4887075112,5,,8 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pSUE9FMW5hVjloWTJoVVdWOVZWRTFOV2tSdWIzYxAB,OSM_node_4887075112,5,,9 tháng trước,,Google Maps,2026-08-29T06:36:49+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tONWNVMURRMFJGUkRReWFYUTVSRXQzZEVwQmFYYxAB,OSM_node_4888934656,5,"Tượng đài Thánh Gióng là một công trình văn hóa, tâm linh hùng vĩ tọa lạc trên đỉnh núi Đá Chồng thuộc quần thể di tích Đền Sóc, xã Phù Linh, huyện Sóc Sơn, Hà Nội. Tượng được đúc bằng đồng nguyên chất theo phương pháp thủ công, mô tả hình ảnh Thánh Gióng cưỡi ngựa sắt, nhổ tre ngà đánh giặc, sau đó bay về trời. ​Công trình nằm ở độ cao hơn 290m so với mực nước biển, từ đây bạn có thể phóng tầm mắt ngắm nhìn toàn cảnh vùng đất Sóc Sơn trù phú và thơ mộng. ​Đây là một trong những biểu tượng quan trọng về tinh thần yêu nước và sức mạnh quật cường của dân tộc Việt Nam.",6 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xCWGFHaFZUVkJYZUUxNU9VbDZVUzEyUVVoNlluYxAB,OSM_node_4888934656,5,"Một công trình đẹp và kỳ vĩ. Nằm trên ngọn núi cao nên không khí trong lành, khuôn viên rộng rãi, view đẹp. Có leo bộ từ dưới đền thờ, leo khá lâu và dốc nên nếu mn chân tay yếu có thể thuê xe ôm lên đỉnh núi.",5 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT20xV1gxQkxWVkI1UzFSamN5MXVNeTFGU1hrMGNVRRAB,OSM_node_4888934656,5,"Đã quay lại lần thứ 2 Quang cảnh vẫn thơ mộng pha thêm nét oai vệ của Thánh Gióng - vị anh hùng đánh tan giặc Ân Có 2 hướng để lên tượng đài: 1. Đi từ đền qua n bậc thang để thử sức bền bản thân, gửi xe bên dưới đền 2. Luyện tay lái, leo đèo lên bãi đỗ xe Phí gửi xe: 15k/xe máy, 30k/ô tô Chuông đồng bị vẽ bậy hơi nhiều, nhất là trong lòng chuông, còn lại di tích được bảo tồn khá ổn",7 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xGSWEzVlNRMEZ1YUV4VlprdEJTSE5hZGxoV1EyYxAB,OSM_node_4888934656,5,"Đường lên tượng đài Thánh Gióng rất đẹp, thơ mộng Đi bộ lên cũng thik Nếu vào đền Gióng rồi leo bậc thang lên tượng đài cũng rất phê Lên mất vé trông oto 30k! Còn lại free",7 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25ReU1XcHVRMEpVVjJkeGRGbHhkakl0Wkcxc1pYYxAB,OSM_node_4888934656,5,"Nếu anh chị em đang muốn tìm một nơi vừa để chiêm bái, bày tỏ lòng biết ơn với bậc tiền nhân, vừa muốn phóng tầm mắt ngắm nhìn mây trời Sóc Sơn hùng vĩ, thì nhất định phải một lần leo lên đỉnh núi Đá Chồng thăm cụ Gióng. Tượng đài nằm ở độ cao hơn 300m so với mực nước biển. Cảm giác khi đứng dưới chân bức tượng đồng khổng lồ (nặng hơn 85 tấn), nhìn hình ảnh Ngài cưỡi ngựa sắt bay về trời, thực sự rất xúc động và tự hào. Không gian ở đây lộng gió, mây vờn quanh đỉnh núi, tạo nên một vẻ đẹp vừa thiêng liêng vừa khoáng đạt. Để lên đến đỉnh tượng đài, anh chị em có hai cách: Đi bộ (Leo bậc thang): Dành cho những ai muốn thử thách sức bền và thể hiện lòng thành kính qua từng bước chân. Đường leo dốc nhưng rợp bóng cây xanh, rất mát mẻ. Đi xe máy/ô tô: Có đường nhựa uốn lượn dẫn thẳng lên tận đỉnh. Đường hơi dốc và nhiều khúc cua tay áo, nên anh chị em chắc tay lái thì đi sẽ rất phê, tha hồ ngắm cảnh rừng thông hai bên đường. Lưu ý nhỏ: * Trang phục: Vì là nơi thờ tự linh thiêng, mọi người nên mặc đồ lịch sự, kín đáo. Trên đỉnh núi gió khá to, nếu đi vào mùa đông hoặc sáng sớm, nhớ mang theo áo khoác để tránh cảm lạnh. * Thời điểm: Đẹp nhất là đi vào những ngày nắng ráo để ngắm được toàn cảnh huyện Sóc Sơn từ trên cao. Nếu đi vào dịp lễ hội (mùng 6 tháng Giêng), không khí sẽ cực kỳ náo nhiệt nhưng cũng rất đông đúc. * Anh chị em nhớ giữ gìn vệ sinh, không vứt rác bừa bãi để giữ cho không gian của Ngài luôn xanh - sạch - đẹp nhé. Đây không chỉ là một điểm tham quan, mà là nơi để chúng ta tìm về cội nguồn, nhắc nhở bản thân về tinh thần yêu nước và sức mạnh của dân tộc. Đứng trước tượng Ngài, tự nhiên thấy lòng mình tĩnh lại, bao nhiêu muộn phiền dường như tan biến theo làn gió đại ngàn. Một chuyến đi ngắn nhưng giá trị tinh thần rất lớn. Anh chị em nếu có dịp về Sóc Sơn, đừng chỉ ghé đền Sóc ở dưới chân núi, mà hãy cố gắng lên tận đỉnh để diện kiến Ngài nhé!",5 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tGUlpFUlBZemhFVTFSTVpucDFaSEZvTkU1Sk5VRRAB,OSM_node_4888934656,5,Từ Xuân Hoà-Phúc Yên đi đền Gióng 18km. Lần đầu e đi luôn ạ. Mong 1 năm mới mã đáo thành công,6 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21aT1dHTkNUVGxYWkVzNVprRnJZbWN6U1Mxa1EzYxAB,OSM_node_4888934656,5,"Bậc cao, leo rất căng chân, trẻ em sẽ hơi vất một chút, và đường leo núi rất nhiều muỗi. Nhưng lên đến nơi thì rất đẹp!",3 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2s1eVdXMDVUbGR1ZVhBeFgzQlNTMXBmWkZGTlNIYxAB,OSM_node_4888934656,5,Trải nghiệm lên đây bằng con đường đi bộ leo núi không quá khó so với những chặng leo núi khác. Nhưng khi leo đến nơi có thể ngắm trọn vẹn phong cảnh non nước cùng tượng đài Thánh Gióng. Chỉ tiếc hôm đi trời quá nhiều bụi mù nên không ngắm trọn vẹn được hết phong cảnh. Nhưng tôi hy vọng sẽ được đến và trải nghiệm nơi đây trong một ngày đẹp trời hơn.,4 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21WbE9XaENhbEpzVUU5UE5qSm9NRXhGT0RsMFVYYxAB,OSM_node_4888934656,5,"Một địa điểm gắn với truyền thuyết Thánh Gióng đánh giặc ngoại xâm, địa điểm vị trí đẹp, có nhiều ý nghĩa dân gian Việt Nam, nên đến thăm!",6 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21zdGMzSTFkekZ4YldWa2NuaEphM0pMVVRrMGNIYxAB,OSM_node_4888934656,5,"Có nhiều các để đi lên đến Gióng. Bạn có thể đi xe máy , oto hoặc neo núi tùy thích bạn trải nghiệm",6 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25Gck4wSlphbmxPWkdsdVpWZExNVVJxYjFsU2JHYxAB,OSM_node_4888934656,5,"Nơi để tĩnh tâm, hoà mình với thiên nhiên và rèn luyện sức khoẻ",4 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pSWlNsQmxRa2g0VDFSRVYxQjBYMFJHVTBWSWJHYxAB,OSM_node_4888934656,5,Khu vực tượng đài nên đến đối với người yêu lịch sử và văn hoá dân gian Việt Nam,5 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21aa1FsQkdUbGM0V0RVeFMzUmFkRGR1Y2tONFIyYxAB,OSM_node_4888934656,5,"Thánh Gióng (chữ Nôm: 聖揀), hiệu là Phù Đổng Thiên Vương (chữ Hán: 扶董天王) hay Sóc Thiên vương (朔天王), là một nhân vật trong truyền thuyết Việt Nam, một trong bốn vị thánh mà người Việt gọi là Tứ bất tử trong tín ngưỡng dân gian Việt Nam. Ông …",8 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25SMWVFWmxUM1pFWlV0NE9FbzRkRXh5ZEd4emJHYxAB,OSM_node_4888934656,5,Tự hào là người con quê hương Sóc Sơn - vùng đất thiêng liêng nơi Thánh Gióng đặt chân qua 🧡,3 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21wWGVHRnBha3RTUlVoa1ozUkRUSE5uVkdGMlNWRRAB,OSM_node_4888934656,5,Điểm đến tâm linh không thể bỏ qua khi đến Sóc Sơn Khuôn viên Đền Thờ đang được đầu tư cải tạo rất nhiều,3 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21sRFkxRkJaMUEzVm0xNlpVdHdTbWd3T0ZscGRIYxAB,OSM_node_4888934656,4,"Tượng đài thánh gióng ở trên đỉnh núi Đá Chồng với độ cao khoảng 300m có 2 lối đi bộ lên và 1 đường xe ô tô lên, đi vào mùa hè sẽ khá nắng và oi bức, tuy nhiên bạn có thể đi lên vào mùa thu và mùa xuân khá mát mẻ. Tượng đài và bệ thờ dường như làm bằng đồng đúc nguyên khối, tượng đài thánh gióng trẻ trung uy nghiêm. Từ đỉnh núi có thể vọng mắt nhìn xa quang cảnh Sóc Sơn",9 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21Wa1dEZFhRVGd6UmxOemJrNXJURlZYZURRNU9YYxAB,OSM_node_4888934656,4,Địa điểm lý tưởng cho các tay đạp xe Hà nội tập luyện leo núi,7 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25rMk1UbDZPSGxzVG1JMVJpMUNZa0l6UzNOV2JtYxAB,OSM_node_4888934656,5,"Tượng Đài Đẹp , Trang Nghiêm,Hùng Vĩ đi xe máy lên phải số 2 mới lên đk",Thời gian chỉnh sửa: 7 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xreVRuWnBMWEV3TkRkWE5FOXVPRGc0Y3pkS2FHYxAB,OSM_node_4888934656,5,"Nếu bạn đang tìm một nơi vừa **hít thở không khí trong lành**, vừa **có chút tâm linh và lịch sử Việt Nam**, thì **Tượng đài Thánh Gióng ở núi Sóc Sơn** là một điểm đến đáng để thử ít nhất một lần …",10 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pkZmRYVmtOR3c0WlY4MFYyTnlUV1l3V0RWdFJFRRAB,OSM_node_4888934656,5,"Tượng đài đẹp. Đường lên hơi cua lắt léo. Nhưng lên đến nơi thì chỉ có tượng đài, xung quanh hoang sơ chỉ có 1 hàng nước nên hơi bị tẻ nhạt.",6 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnTURBcmNDZGhBRRAB,OSM_node_4888934656,5,"Tượng đài Thánh Gióng được khánh thành ngày 5 tháng 10 năm 2010, trên đỉnh núi Sóc, thuộc khu du lịch tâm linh đền Sóc - Chùa Non, xã Phù Linh, huyện Sóc Sơn. Tượng được đặt tại nơi tương truyền rằng sau khi dẹp xong giặc Ân, cậu bé làng Phù Đổng đã cởi áo giáp, vẫy chào quê hương bay về trời.",một năm trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tVNVpWOWtPVWxmZG5Cd1JUVTBTVVpuT0RodldHYxAB,OSM_node_4888934656,4,Kỷ niệm về một truyền thuyết. Đường lên đỉnh Sóc Sơn dễ đi và cũng gần Việt phủ. Trải nghiệm ngắm cảnh và thưởng thức các món ăn truyền thống cũng rất hay.,11 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21WSVltbEpMV2szVkc5NWFXTnRTSFJQWlY5cWVIYxAB,OSM_node_4888934656,5,"Một trải nghiệm thú vị, thử sức cuối tuần với con dốc thần sầu cho người mới đạp xe. Phải nói là: rất tuyệt vời! Không khí trong lành và mát mẻ.",8 tháng trước,,Google Maps,2026-08-29T06:37:30+00:00
